post_id,platform,content_type,likes,comments,shares,views,engagement_rate_percent,hashtags,posting_time,post_date
1655,LinkedIn,Reel,284163,20145,1912,592359,51.7,#tech,Night,2024-05-29
1656,Facebook,Story,426513,1851,2354,976168,44.12,#fashion,Morning,2025-06-20
1657,Facebook,Story,218556,4828,6979,857033,26.88,#foodie,Night,2025-08-17
1658,TikTok,Image,35173,1107,1235,187064,20.05,#viral,Afternoon,2025-12-14
1659,YouTube,Short,277932,22433,18364,764228,41.71,#marketing,Afternoon,2025-05-05
1660,Twitter,Carousel,80241,4809,4030,481805,18.49,#marketing,Morning,2025-06-21
1661,Instagram,Image,42033,1183,571,719729,6.08,#viral,Evening,2025-09-18
1662,Facebook,Reel,50613,1144,2084,688682,7.82,#fashion,Night,2025-09-27
1663,Facebook,Reel,146317,535,669,535383,27.55,#tech,Evening,2024-11-17
1664,Instagram,Carousel,30237,2011,37,174193,18.53,#travel,Night,2024-07-18
1665,Instagram,Reel,97562,1276,2521,500232,20.26,#fashion,Afternoon,2025-02-18
1666,YouTube,Video,56580,227,248,167118,34.14,#travel,Evening,2024-05-18
1667,Facebook,Carousel,21171,1755,1920,252484,9.84,#fitness,Night,2025-10-25
1668,YouTube,Image,57571,645,131,286385,20.37,#fashion,Afternoon,2025-01-01
1669,TikTok,Short,185689,8449,7957,572221,35.32,#tech,Night,2025-01-12
1670,Facebook,Carousel,7325,374,566,248590,3.32,#trending,Morning,2026-01-17
1671,LinkedIn,Carousel,221783,9107,11187,652135,37.12,#tech,Afternoon,2024-07-23
1672,YouTube,Short,35677,853,195,146328,25.1,#viral,Afternoon,2025-12-13
1673,LinkedIn,Carousel,95963,8225,16448,373992,32.26,#fashion,Afternoon,2024-06-08
1674,LinkedIn,Reel,108104,353,493,723805,15.05,#fitness,Morning,2025-11-20
1675,Twitter,Story,43333,3838,174,134805,35.12,#travel,Morning,2025-12-23
1676,Facebook,Video,130705,10164,6114,480479,30.59,#foodie,Evening,2025-11-01
1677,TikTok,Reel,245936,10688,19747,772886,35.76,#viral,Afternoon,2025-02-23
1678,TikTok,Carousel,57863,3072,5685,881435,7.56,#travel,Afternoon,2025-11-09
1679,Facebook,Image,44256,349,138,123805,36.14,#tech,Evening,2026-04-22
1680,YouTube,Carousel,157749,11891,14070,333706,55.05,#fitness,Night,2024-06-07
1681,YouTube,Short,150420,6091,8418,554984,29.72,#viral,Morning,2025-01-06
1682,Facebook,Carousel,300275,487,201,840192,35.82,#foodie,Night,2025-04-10
1683,YouTube,Short,49646,1569,2795,142810,37.82,#travel,Evening,2024-06-11
1684,Instagram,Carousel,6237,512,654,37139,19.93,#trending,Night,2026-04-06
1685,Instagram,Image,48402,914,1532,321545,15.81,#fashion,Night,2025-10-22
1686,TikTok,Image,85230,8468,1021,854641,11.08,#tech,Night,2024-05-13
1687,TikTok,Reel,386704,20166,37302,980130,45.32,#tech,Evening,2026-01-05
1688,TikTok,Short,1484,39,77,607926,0.26,#fitness,Afternoon,2025-10-20
1689,TikTok,Image,347225,15717,11326,782314,47.84,#fashion,Evening,2026-02-02
1690,Instagram,Reel,14056,362,79,827495,1.75,#travel,Morning,2026-01-28
1691,LinkedIn,Image,23248,26,7,720818,3.23,#trending,Afternoon,2025-01-07
1692,Twitter,Image,11861,492,139,58733,21.27,#marketing,Afternoon,2026-01-23
1693,Instagram,Carousel,188508,12575,25116,604834,37.4,#marketing,Evening,2024-10-17
1694,Instagram,Reel,100493,1171,1835,446296,23.19,#viral,Evening,2025-01-02
1695,Facebook,Story,226416,17591,11890,494002,51.8,#foodie,Morning,2024-10-20
1696,LinkedIn,Reel,63945,4000,1573,807320,8.61,#tech,Night,2025-11-13
1697,LinkedIn,Carousel,15379,1517,1655,340943,5.44,#foodie,Night,2024-10-15
1698,TikTok,Image,225338,1279,753,752798,30.2,#viral,Night,2026-02-15
1699,YouTube,Short,4009,188,32,21863,19.34,#fitness,Evening,2024-05-28
1700,Twitter,Story,6553,214,69,17368,39.36,#marketing,Evening,2025-02-15
1701,TikTok,Carousel,36195,370,681,162987,22.85,#fitness,Evening,2025-08-01
1702,TikTok,Story,78685,3135,4402,453219,19.02,#travel,Night,2025-06-12
1703,LinkedIn,Reel,333273,16678,26988,811810,46.43,#fitness,Afternoon,2025-01-26
1704,Instagram,Reel,264879,10004,278,749981,36.69,#marketing,Morning,2025-02-21
1705,YouTube,Story,99720,7277,4315,223012,49.91,#fitness,Night,2025-08-16
1706,YouTube,Carousel,51281,151,248,768204,6.73,#trending,Afternoon,2024-11-19
1707,Twitter,Image,19402,675,1115,190208,11.14,#fashion,Night,2025-05-23
1708,Twitter,Image,204675,5398,10526,449264,49.1,#fashion,Afternoon,2025-12-20
1709,Facebook,Video,86477,737,241,282617,30.94,#viral,Night,2024-08-06
1710,LinkedIn,Story,106233,6056,7571,518798,23.1,#tech,Morning,2025-06-26
1711,Instagram,Video,21448,216,23,45354,47.82,#viral,Morning,2025-06-25
1712,Twitter,Video,199965,5340,10558,556400,38.8,#travel,Afternoon,2025-06-16
1713,Facebook,Carousel,112951,10258,6758,654419,19.86,#viral,Evening,2024-12-22
1714,Twitter,Short,4307,212,306,59817,8.07,#tech,Afternoon,2025-06-11
1715,Facebook,Short,21073,1433,2599,91382,27.47,#marketing,Morning,2024-10-26
1716,Facebook,Story,252239,12151,16332,528827,53.08,#foodie,Morning,2025-09-17
1717,LinkedIn,Image,361649,13902,3597,993930,38.15,#trending,Afternoon,2025-06-18
1718,Facebook,Video,14313,1372,2206,516064,3.47,#fitness,Night,2025-08-16
1719,Twitter,Image,167706,551,220,563030,29.92,#viral,Afternoon,2024-10-28
1720,LinkedIn,Video,192445,9785,3581,532159,38.67,#trending,Afternoon,2024-11-27
1721,TikTok,Reel,52915,2302,2652,169652,34.11,#viral,Night,2026-02-28
1722,YouTube,Story,424728,29422,16363,904662,52.01,#marketing,Morning,2025-02-21
1723,TikTok,Reel,13935,750,399,50517,29.86,#foodie,Evening,2026-02-26
1724,Instagram,Image,379831,37035,63757,829309,57.95,#travel,Afternoon,2025-06-08
1725,YouTube,Story,41192,321,551,83852,50.16,#trending,Night,2026-03-11
1726,Twitter,Carousel,82295,6865,12695,491605,20.72,#marketing,Night,2024-10-29
1727,LinkedIn,Story,11652,625,242,729956,1.72,#tech,Morning,2025-01-11
1728,Instagram,Reel,188539,12600,13208,641391,33.42,#trending,Afternoon,2024-12-06
1729,Facebook,Carousel,45688,152,251,906489,5.08,#tech,Evening,2025-09-07
1730,Instagram,Carousel,47422,4614,3895,231030,24.21,#travel,Evening,2024-11-07
1731,Instagram,Video,26078,1555,816,235055,12.1,#trending,Night,2025-09-02
1732,Instagram,Short,49616,4237,6628,607984,9.95,#travel,Evening,2024-06-30
1733,YouTube,Video,207032,17883,28315,679205,37.28,#foodie,Evening,2025-03-11
1734,Twitter,Short,310196,12528,9172,838378,39.59,#trending,Afternoon,2024-10-02
1735,Twitter,Image,6916,591,1179,31041,27.98,#foodie,Evening,2025-03-24
1736,YouTube,Video,126244,902,27,555391,22.9,#marketing,Night,2025-02-18
1737,Facebook,Short,106455,10272,8053,387126,32.23,#fitness,Morning,2025-06-10
1738,Facebook,Carousel,20645,1435,957,754961,3.05,#fashion,Morning,2025-05-20
1739,YouTube,Story,318852,27331,49420,938064,42.17,#trending,Night,2025-12-04
1740,YouTube,Video,424834,29008,33171,887742,54.86,#marketing,Night,2026-04-09
1741,Instagram,Carousel,98619,2265,4116,612262,17.15,#viral,Night,2024-09-29
1742,TikTok,Short,248522,2828,4027,695312,36.73,#viral,Morning,2025-02-03
1743,YouTube,Reel,1025,46,10,8095,13.35,#travel,Afternoon,2026-04-18
1744,Facebook,Story,17414,1030,1278,458969,4.3,#fitness,Morning,2026-04-23
1745,Facebook,Short,164366,2184,4117,497736,34.29,#marketing,Morning,2024-10-22
1746,Instagram,Reel,32694,125,197,831892,3.97,#fashion,Afternoon,2024-06-27
1747,Twitter,Reel,27412,2624,1385,62845,50.0,#fitness,Morning,2025-05-15
1748,Twitter,Image,2204,30,10,268665,0.84,#trending,Morning,2025-07-07
1749,YouTube,Story,173246,2566,4758,373480,48.35,#travel,Afternoon,2025-08-14
1750,Twitter,Story,75751,2056,3677,280515,29.05,#fitness,Evening,2025-05-27
1751,TikTok,Carousel,19891,1070,1275,396751,5.6,#viral,Evening,2024-07-21
1752,YouTube,Story,360957,35749,25703,948742,44.52,#foodie,Night,2025-07-01
1753,LinkedIn,Reel,127865,739,1294,325606,39.89,#fitness,Night,2025-05-05
1754,YouTube,Short,360615,7789,9888,779180,48.55,#marketing,Afternoon,2025-12-13
1755,Facebook,Story,68542,1085,1544,234602,30.34,#viral,Night,2024-09-15
1756,YouTube,Story,198595,17817,4624,561665,39.35,#tech,Night,2024-08-25
1757,TikTok,Short,323570,19024,7750,717709,48.81,#trending,Night,2025-05-17
1758,Twitter,Carousel,237609,22097,1762,912519,28.65,#tech,Night,2026-01-16
1759,Twitter,Story,119624,4866,8836,373336,35.71,#foodie,Night,2026-04-30
1760,TikTok,Story,174060,10487,19680,464801,43.94,#tech,Night,2026-05-03
1761,Instagram,Story,90784,8316,518,225333,44.21,#foodie,Morning,2025-03-05
1762,YouTube,Short,215832,17196,8728,768941,31.44,#fashion,Night,2025-10-05
1763,YouTube,Video,109920,3679,4641,247417,47.79,#travel,Evening,2025-11-20
1764,TikTok,Carousel,49034,1449,1782,725788,7.2,#tech,Evening,2026-04-28
1765,Twitter,Carousel,13783,924,508,471598,3.23,#foodie,Evening,2025-09-02
1766,Twitter,Video,211198,108,195,881924,23.98,#trending,Morning,2025-02-16
1767,Instagram,Image,230221,6894,2221,483250,49.53,#fashion,Morning,2024-07-09
1768,Twitter,Carousel,174305,16851,28763,670189,32.81,#trending,Morning,2026-02-28
1769,TikTok,Story,20603,1429,1371,173373,13.5,#fashion,Morning,2025-03-04
1770,Twitter,Reel,112972,8171,13344,537941,25.0,#travel,Morning,2026-03-11
1771,YouTube,Image,364462,675,859,873976,41.88,#viral,Evening,2025-09-27
1772,Facebook,Video,147968,3693,6336,777873,20.31,#viral,Night,2025-11-13
1773,LinkedIn,Video,119147,60,86,326354,36.55,#tech,Night,2025-06-26
1774,YouTube,Video,7427,730,905,131071,6.91,#foodie,Night,2024-12-25
1775,Facebook,Short,33667,837,870,252247,14.02,#marketing,Evening,2025-06-10
1776,TikTok,Image,27464,588,807,110439,26.13,#fitness,Morning,2025-11-02
1777,Twitter,Story,199034,5382,9174,531000,40.22,#marketing,Morning,2025-11-07
1778,Instagram,Video,374098,16170,4680,934660,42.26,#tech,Night,2025-09-19
1779,LinkedIn,Story,16317,139,44,471623,3.5,#viral,Night,2024-06-16
1780,Twitter,Carousel,575,27,26,117601,0.53,#trending,Morning,2024-07-20
1781,LinkedIn,Carousel,212429,2582,4229,500464,43.81,#marketing,Afternoon,2026-02-19
1782,LinkedIn,Carousel,10424,506,112,181852,6.07,#tech,Morning,2025-10-26
1783,TikTok,Reel,9261,205,164,329393,2.92,#viral,Night,2025-10-10
1784,Twitter,Video,38813,378,499,250479,15.85,#viral,Evening,2024-07-12
1785,Facebook,Reel,90657,5977,4920,428509,23.7,#trending,Afternoon,2026-02-27
1786,LinkedIn,Reel,108334,5584,5971,902123,13.29,#tech,Evening,2025-10-19
1787,Twitter,Story,325000,2864,2863,783235,42.23,#tech,Afternoon,2025-10-30
1788,YouTube,Image,11409,412,396,25648,47.63,#tech,Evening,2025-12-09
1789,Instagram,Story,209614,10914,630,534695,41.36,#fitness,Evening,2024-05-27
1790,Twitter,Reel,42773,1479,1303,219934,20.71,#viral,Morning,2025-09-16
1791,Facebook,Story,96016,3794,3262,434293,23.73,#marketing,Night,2025-02-25
1792,Twitter,Short,228249,20107,27989,683920,40.41,#travel,Night,2025-04-11
1793,Instagram,Video,52048,1713,1089,532915,10.29,#foodie,Afternoon,2024-07-23
1794,Facebook,Carousel,72311,4495,7102,288348,29.1,#viral,Evening,2025-09-01
1795,Instagram,Short,45464,210,297,227568,20.2,#fitness,Afternoon,2026-02-10
1796,Facebook,Reel,19995,1716,2137,369219,6.46,#tech,Afternoon,2024-08-21
1797,Twitter,Short,80534,4933,4223,628649,14.27,#tech,Evening,2025-03-08
1798,TikTok,Reel,51195,1684,598,104103,51.37,#marketing,Morning,2026-04-23
1799,TikTok,Video,152890,1709,713,314763,49.34,#fashion,Evening,2024-09-07
1800,Twitter,Carousel,247589,23318,1700,794084,34.33,#viral,Afternoon,2025-11-20
1801,LinkedIn,Reel,9113,381,54,679545,1.41,#tech,Afternoon,2024-09-15
1802,Twitter,Image,74358,5548,2485,251751,32.73,#tech,Afternoon,2025-08-25
1803,LinkedIn,Story,152807,3614,1103,334269,47.12,#foodie,Night,2024-05-26
1804,LinkedIn,Image,62869,920,1427,784064,8.32,#fitness,Morning,2025-04-29
1805,YouTube,Reel,67059,6312,12194,147798,57.89,#marketing,Night,2025-12-06
1806,Instagram,Carousel,31424,3115,4363,182601,21.3,#fashion,Afternoon,2024-12-16
1807,TikTok,Carousel,95534,1909,1702,282284,35.12,#viral,Night,2024-10-21
1808,Twitter,Carousel,104952,2014,2798,473011,23.21,#tech,Morning,2024-10-21
1809,Instagram,Story,162673,13276,2802,516326,34.62,#trending,Afternoon,2024-05-12
1810,LinkedIn,Reel,30036,2890,2677,249664,14.26,#fashion,Afternoon,2025-08-07
1811,YouTube,Video,54169,684,769,379930,14.64,#tech,Afternoon,2025-02-07
1812,Twitter,Image,285003,28133,30178,747427,45.93,#fitness,Evening,2025-10-12
1813,Twitter,Short,332330,1450,1121,732965,45.69,#marketing,Evening,2026-02-13
1814,Twitter,Story,17562,1634,1833,109559,19.19,#viral,Night,2025-05-18
1815,LinkedIn,Short,87022,2847,640,578357,15.65,#trending,Evening,2025-05-09
1816,Instagram,Story,101331,8978,5282,300298,38.49,#fashion,Night,2025-07-21
1817,LinkedIn,Story,64090,42,32,137495,46.67,#fitness,Night,2026-03-15
1818,YouTube,Image,121047,2328,1335,921806,13.53,#trending,Evening,2025-01-09
1819,LinkedIn,Short,56827,1648,1860,167427,36.04,#fashion,Night,2025-09-16
1820,Facebook,Reel,41307,1308,1399,538337,8.18,#fitness,Evening,2025-03-18
1821,LinkedIn,Video,68450,6382,7953,143994,57.49,#travel,Evening,2025-08-25
1822,TikTok,Video,3993,152,137,641706,0.67,#viral,Night,2025-01-22
1823,Facebook,Reel,81937,1769,1123,445867,19.03,#marketing,Evening,2026-05-08
1824,TikTok,Short,153774,4917,555,481501,33.07,#foodie,Afternoon,2024-08-22
1825,LinkedIn,Image,183492,7118,2898,793368,24.39,#trending,Evening,2024-07-07
1826,YouTube,Video,70517,5439,8813,314425,26.96,#foodie,Morning,2025-11-23
1827,LinkedIn,Short,193585,10471,174,605773,33.71,#travel,Night,2025-07-24
1828,Twitter,Carousel,69263,4057,1121,334588,22.25,#viral,Evening,2024-12-05
1829,TikTok,Image,236275,914,881,702292,33.9,#foodie,Morning,2025-03-20
1830,YouTube,Reel,46363,3522,1424,109560,46.83,#fitness,Afternoon,2025-11-09
1831,Facebook,Carousel,235293,14544,4098,692408,36.67,#fitness,Night,2024-06-19
1832,LinkedIn,Image,37029,2131,2055,174030,23.68,#tech,Morning,2025-06-08
1833,Instagram,Video,45161,4260,3899,366422,14.55,#tech,Afternoon,2026-03-18
1834,LinkedIn,Image,27012,2302,390,764510,3.89,#marketing,Night,2025-03-20
1835,LinkedIn,Image,263412,151,261,673523,39.17,#trending,Morning,2024-11-07
1836,Twitter,Reel,67929,2929,1454,609459,11.86,#marketing,Evening,2026-01-22
1837,Facebook,Short,75700,1611,2606,805578,9.92,#fitness,Night,2024-09-24
1838,Twitter,Image,43091,1743,208,593343,7.59,#travel,Afternoon,2025-09-29
1839,Facebook,Reel,304293,378,176,617017,49.41,#marketing,Morning,2025-09-25
1840,TikTok,Carousel,352718,11008,5555,834901,44.23,#trending,Evening,2024-08-25
1841,LinkedIn,Carousel,243166,18759,37401,879208,34.04,#fashion,Evening,2025-09-25
1842,Facebook,Image,321151,22662,43747,828142,46.8,#trending,Night,2024-08-17
1843,YouTube,Video,17898,485,187,829243,2.24,#marketing,Morning,2024-07-06
1844,Twitter,Reel,340257,30666,31043,898244,44.75,#marketing,Afternoon,2025-12-24
1845,TikTok,Reel,202526,17513,6828,505543,44.88,#foodie,Morning,2025-09-07
1846,YouTube,Video,199219,17773,21485,940768,25.35,#tech,Morning,2025-08-14
1847,Twitter,Reel,193655,18881,10598,531842,41.95,#foodie,Morning,2025-02-15
1848,YouTube,Short,187870,2771,1535,993024,19.35,#tech,Night,2024-11-13
1849,LinkedIn,Video,805,68,79,48640,1.96,#viral,Morning,2024-10-28
1850,LinkedIn,Reel,231855,3613,3062,818108,29.16,#fashion,Night,2025-06-03
1851,YouTube,Story,131387,11817,16007,311060,51.18,#trending,Evening,2024-12-08
1852,Facebook,Carousel,11314,226,79,644477,1.8,#tech,Evening,2024-06-13
1853,Twitter,Image,106929,4418,3761,547453,21.03,#travel,Night,2026-02-17
1854,Facebook,Short,257126,2448,2751,660248,39.73,#trending,Evening,2025-10-20
1855,LinkedIn,Video,325605,30258,58171,706858,58.57,#travel,Morning,2025-07-22
1856,Twitter,Short,304986,9906,14400,826900,39.82,#travel,Morning,2024-06-18
1857,Instagram,Short,15426,190,312,47627,33.44,#marketing,Afternoon,2024-10-06
1858,YouTube,Video,49555,1803,1650,385307,13.76,#trending,Morning,2025-10-20
1859,Facebook,Reel,246623,5893,3314,656900,38.95,#foodie,Morning,2024-11-28
1860,YouTube,Reel,84126,7118,6893,391964,25.04,#fitness,Afternoon,2026-04-20
1861,Instagram,Reel,244564,1860,1542,569297,43.56,#foodie,Evening,2025-07-30
1862,Twitter,Carousel,15289,240,437,153857,10.38,#foodie,Evening,2025-03-12
1863,Twitter,Short,60223,5121,2428,627429,10.8,#tech,Evening,2024-10-07
1864,TikTok,Image,304532,11013,3858,705028,45.3,#fashion,Night,2025-12-23
1865,LinkedIn,Reel,204566,13872,10014,686967,33.26,#fitness,Afternoon,2026-01-28
1866,Facebook,Reel,14387,932,1850,93476,18.37,#marketing,Morning,2025-06-25
1867,Instagram,Reel,286789,1913,3652,595355,49.11,#marketing,Night,2024-12-18
1868,Facebook,Video,72875,1358,747,261064,28.72,#fashion,Afternoon,2025-11-15
1869,Instagram,Short,91151,4360,5153,404113,24.91,#viral,Night,2026-04-18
1870,TikTok,Carousel,173292,10683,2136,525901,35.39,#viral,Evening,2024-06-10
1871,LinkedIn,Reel,62605,3292,4749,299842,23.56,#fashion,Evening,2025-08-09
1872,LinkedIn,Carousel,158028,11703,8412,386021,46.15,#fashion,Morning,2025-10-05
1873,Instagram,Carousel,71611,414,542,298407,24.32,#viral,Morning,2025-01-02
1874,TikTok,Carousel,1805,160,171,7019,30.43,#viral,Afternoon,2024-10-18
1875,TikTok,Carousel,25091,361,412,198349,13.04,#trending,Night,2025-01-13
1876,Twitter,Image,201846,9449,568,839055,25.25,#marketing,Night,2026-03-07
1877,LinkedIn,Carousel,863,53,77,364840,0.27,#marketing,Night,2026-03-28
1878,Instagram,Story,5494,538,241,292597,2.14,#travel,Morning,2024-12-13
1879,LinkedIn,Story,18948,224,231,61174,31.72,#foodie,Morning,2025-04-12
1880,LinkedIn,Story,5441,176,18,19516,28.87,#foodie,Afternoon,2025-07-07
1881,Facebook,Short,261609,9489,8902,760507,36.82,#foodie,Afternoon,2025-04-05
1882,Facebook,Short,98776,1404,2156,623801,16.41,#tech,Night,2024-10-29
1883,LinkedIn,Image,375916,21785,16787,769526,53.86,#fitness,Night,2024-10-06
1884,LinkedIn,Carousel,55672,1220,1685,535819,10.93,#viral,Morning,2024-07-31
1885,Twitter,Short,164654,12327,23107,492741,40.61,#fashion,Afternoon,2025-03-31
1886,Twitter,Image,2751,247,25,62788,4.81,#marketing,Night,2024-10-19
1887,Twitter,Story,275477,3964,3808,658970,42.98,#trending,Afternoon,2025-09-07
1888,LinkedIn,Carousel,90698,5368,5500,754253,13.47,#viral,Morning,2025-01-25
1889,YouTube,Short,326205,21318,7628,679243,52.29,#travel,Night,2024-06-26
1890,LinkedIn,Reel,25921,1495,395,439959,6.32,#travel,Evening,2025-03-07
1891,TikTok,Story,33343,1088,1598,327168,11.01,#marketing,Morning,2026-03-02
1892,LinkedIn,Story,36522,3305,2832,267296,15.96,#tech,Evening,2025-05-12
1893,Facebook,Video,24338,762,698,522095,4.94,#foodie,Evening,2024-09-02
1894,Instagram,Carousel,231018,18628,23129,837161,32.58,#tech,Morning,2025-04-01
1895,Twitter,Short,4776,442,73,267617,1.98,#fitness,Morning,2025-06-28
1896,Facebook,Short,308103,713,690,727361,42.55,#fitness,Evening,2024-09-12
1897,Twitter,Short,299712,13863,5574,898588,35.52,#foodie,Afternoon,2025-06-20
1898,YouTube,Carousel,57523,3458,2866,869488,7.34,#travel,Afternoon,2026-02-13
1899,Twitter,Reel,305270,29004,52024,833733,46.33,#travel,Night,2025-10-27
1900,Facebook,Short,194882,13193,15932,410337,54.59,#trending,Evening,2026-04-21
1901,YouTube,Reel,156079,2987,120,676560,23.53,#foodie,Night,2025-10-10
1902,Facebook,Carousel,259009,306,419,618846,41.97,#viral,Morning,2025-06-16
1903,TikTok,Story,36466,1520,244,138323,27.64,#fashion,Night,2025-06-12
1904,LinkedIn,Story,42999,359,696,235606,18.7,#marketing,Morning,2025-10-20
1905,Instagram,Story,73004,1208,1887,597451,12.74,#tech,Afternoon,2024-12-12
1906,Facebook,Image,79693,5303,3755,217339,40.84,#tech,Morning,2024-08-23
1907,YouTube,Story,30319,2587,3670,89988,40.65,#foodie,Evening,2025-01-04
1908,YouTube,Story,35403,3441,1676,530462,7.64,#viral,Afternoon,2024-06-28
1909,TikTok,Reel,171983,8528,4479,352762,52.44,#viral,Afternoon,2025-10-05
1910,Twitter,Short,26609,2656,1091,225219,13.48,#marketing,Morning,2024-10-30
1911,Facebook,Short,42606,1834,181,175138,25.48,#tech,Night,2026-02-04
1912,Instagram,Carousel,162036,289,469,770881,21.12,#foodie,Afternoon,2024-05-16
1913,TikTok,Video,14936,168,179,244740,6.24,#fashion,Evening,2024-11-22
1914,TikTok,Video,217531,5833,9107,892429,26.05,#fashion,Morning,2025-05-20
1915,YouTube,Story,266991,8485,7764,815375,34.74,#fitness,Afternoon,2024-06-18
1916,TikTok,Video,22685,624,1207,117137,20.93,#foodie,Night,2025-01-27
1917,YouTube,Short,33198,1559,1577,789186,4.6,#fashion,Morning,2025-12-17
1918,TikTok,Carousel,17476,339,103,218571,8.2,#marketing,Night,2024-12-11
1919,Instagram,Short,295,26,14,4275,7.84,#foodie,Evening,2024-07-20
1920,Instagram,Image,69006,6665,11034,514129,16.86,#foodie,Morning,2025-07-30
1921,YouTube,Short,13710,1125,2242,188059,9.08,#fashion,Evening,2024-08-03
1922,LinkedIn,Video,1377,130,42,16956,9.14,#fitness,Evening,2024-06-07
1923,TikTok,Short,191834,15524,29348,661078,35.81,#tech,Night,2024-12-30
1924,TikTok,Reel,45165,1661,1688,158855,30.54,#viral,Night,2024-06-02
